Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),312
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,902694.67
Extraction Timestamp,20250728_102840
Monthly Income,"12,000.00"
Total Investment Amount,"1,431,842.61"
Total Investment Final Value,"3,888,981.90"
Total Investment Profit After Tax,"1,331,768.47"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"9,574.02"
Weighted Cost (should be ~0),0.20
Weighted Investment Profit,"1,312,157.59"
Weighted Calculation Converged,Yes
