Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),324
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,738151.36
Extraction Timestamp,20250727_173932
Monthly Income,"12,000.00"
Total Investment Amount,"1,404,216.43"
Total Investment Final Value,"4,546,862.76"
Total Investment Profit After Tax,"1,733,449.83"
Effective Annual Return After Tax,3.92%
Weighted Monthly Payment (30 years),"9,333.41"
Weighted Cost (should be ~0),0.75
Weighted Investment Profit,"1,483,784.33"
Weighted Calculation Converged,Yes
