Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),228
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,295677.21
Extraction Timestamp,20250727_160735
Monthly Income,"12,000.00"
Total Investment Amount,"1,062,862.52"
Total Investment Final Value,"2,307,050.60"
Total Investment Profit After Tax,"642,157.88"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"7,558.87"
Weighted Cost (should be ~0),-0.74
Weighted Investment Profit,"673,136.75"
Weighted Calculation Converged,Yes
