Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),144
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,260296.13
Extraction Timestamp,20250727_191457
Monthly Income,"12,000.00"
Total Investment Amount,"350,746.04"
Total Investment Final Value,"524,985.28"
Total Investment Profit After Tax,"83,891.36"
Effective Annual Return After Tax,2.95%
Weighted Monthly Payment (30 years),"8,037.27"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"377,253.76"
Weighted Calculation Converged,Yes
