Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),324
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,870555.84
Extraction Timestamp,20250727_184749
Monthly Income,"12,000.00"
Total Investment Amount,"1,835,944.44"
Total Investment Final Value,"4,955,759.03"
Total Investment Profit After Tax,"1,693,965.02"
Effective Annual Return After Tax,3.28%
Weighted Monthly Payment (30 years),"8,570.08"
Weighted Cost (should be ~0),-0.04
Weighted Investment Profit,"1,052,055.52"
Weighted Calculation Converged,Yes
