Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),156
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,297245.68
Extraction Timestamp,20250727_175905
Monthly Income,"12,000.00"
Total Investment Amount,"469,975.06"
Total Investment Final Value,"727,028.71"
Total Investment Profit After Tax,"124,759.10"
Effective Annual Return After Tax,2.95%
Weighted Monthly Payment (30 years),"7,936.73"
Weighted Cost (should be ~0),-0.80
Weighted Investment Profit,"402,024.14"
Weighted Calculation Converged,Yes
