Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),276
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,474202.04
Extraction Timestamp,20250727_155332
Monthly Income,"12,000.00"
Total Investment Amount,"1,567,276.24"
Total Investment Final Value,"3,833,185.17"
Total Investment Profit After Tax,"1,201,986.67"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"7,362.27"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"744,723.79"
Weighted Calculation Converged,Yes
