Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),300
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,793345.45
Extraction Timestamp,20250728_083818
Monthly Income,"12,000.00"
Total Investment Amount,"1,273,611.69"
Total Investment Final Value,"3,501,733.82"
Total Investment Profit After Tax,"1,204,485.73"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"9,561.93"
Weighted Cost (should be ~0),-0.61
Weighted Investment Profit,"1,326,387.70"
Weighted Calculation Converged,Yes
