Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),120
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,138879.72
Extraction Timestamp,20250727_151614
Monthly Income,"12,000.00"
Total Investment Amount,"145,937.08"
Total Investment Final Value,"217,956.55"
Total Investment Profit After Tax,"34,370.63"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"7,989.92"
Weighted Cost (should be ~0),-0.33
Weighted Investment Profit,"294,062.58"
Weighted Calculation Converged,Yes
