Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),228
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,605175.20
Extraction Timestamp,20250727_190103
Monthly Income,"12,000.00"
Total Investment Amount,"973,150.10"
Total Investment Final Value,"1,868,439.34"
Total Investment Profit After Tax,"456,200.22"
Effective Annual Return After Tax,3.03%
Weighted Monthly Payment (30 years),"8,668.23"
Weighted Cost (should be ~0),0.37
Weighted Investment Profit,"762,850.27"
Weighted Calculation Converged,Yes
