Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),216
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,404546.82
Extraction Timestamp,20250727_154905
Monthly Income,"12,000.00"
Total Investment Amount,"886,094.73"
Total Investment Final Value,"1,776,612.58"
Total Investment Profit After Tax,"454,363.50"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"8,172.87"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"705,905.21"
Weighted Calculation Converged,Yes
