Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),324
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,381368.55
Extraction Timestamp,20250727_185851
Monthly Income,"12,000.00"
Total Investment Amount,"1,841,177.38"
Total Investment Final Value,"5,928,356.01"
Total Investment Profit After Tax,"2,251,848.57"
Effective Annual Return After Tax,3.90%
Weighted Monthly Payment (30 years),"7,222.81"
Weighted Cost (should be ~0),0.35
Weighted Investment Profit,"1,046,822.97"
Weighted Calculation Converged,Yes
