Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),144
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,128524.52
Extraction Timestamp,20250727_153923
Monthly Income,"12,000.00"
Total Investment Amount,"503,202.42"
Total Investment Final Value,"785,251.60"
Total Investment Profit After Tax,"136,497.50"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"6,930.85"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"224,797.56"
Weighted Calculation Converged,Yes
