Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),156
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,347761.87
Extraction Timestamp,20250727_185903
Monthly Income,"12,000.00"
Total Investment Amount,"341,586.10"
Total Investment Final Value,"530,431.39"
Total Investment Profit After Tax,"91,748.64"
Effective Annual Return After Tax,2.97%
Weighted Monthly Payment (30 years),"8,715.20"
Weighted Cost (should be ~0),0.85
Weighted Investment Profit,"530,414.75"
Weighted Calculation Converged,Yes
