Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),324
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,962662.02
Extraction Timestamp,20250727_182950
Monthly Income,"12,000.00"
Total Investment Amount,"1,636,971.92"
Total Investment Final Value,"4,454,014.44"
Total Investment Profit After Tax,"1,531,616.33"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"9,356.11"
Weighted Cost (should be ~0),0.21
Weighted Investment Profit,"1,251,028.29"
Weighted Calculation Converged,Yes
