Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),168
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,211190.06
Extraction Timestamp,20250727_185145
Monthly Income,"12,000.00"
Total Investment Amount,"666,783.49"
Total Investment Final Value,"1,120,926.59"
Total Investment Profit After Tax,"223,573.56"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"7,199.97"
Weighted Cost (should be ~0),0.08
Weighted Investment Profit,"349,216.60"
Weighted Calculation Converged,Yes
