Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),156
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,156
Total Mortgage Interest,219074.54
Extraction Timestamp,20250729_003318
Monthly Income,"12,000.00"
Total Investment Amount,"414,531.04"
Total Investment Final Value,"745,681.26"
Total Investment Profit After Tax,"163,195.29"
Effective Annual Return After Tax,4.01%
Weighted Monthly Payment (30 years),"7,877.91"
Weighted Cost (should be ~0),0.22
Weighted Investment Profit,"457,469.18"
Weighted Calculation Converged,Yes
