Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),204
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,429605.18
Extraction Timestamp,20250727_160621
Monthly Income,"12,000.00"
Total Investment Amount,"611,558.21"
Total Investment Final Value,"1,222,457.74"
Total Investment Profit After Tax,"310,319.82"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"9,067.79"
Weighted Cost (should be ~0),0.66
Weighted Investment Profit,"836,442.45"
Weighted Calculation Converged,Yes
