Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),252
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,784244.88
Extraction Timestamp,20250727_180453
Monthly Income,"12,000.00"
Total Investment Amount,"671,290.10"
Total Investment Final Value,"1,592,147.24"
Total Investment Profit After Tax,"484,029.83"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"10,748.05"
Weighted Cost (should be ~0),-0.89
Weighted Investment Profit,"1,352,709.01"
Weighted Calculation Converged,Yes
