Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),312
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,861663.10
Extraction Timestamp,20250728_092441
Monthly Income,"12,000.00"
Total Investment Amount,"1,472,874.19"
Total Investment Final Value,"4,030,126.71"
Total Investment Profit After Tax,"1,386,813.96"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"9,345.66"
Weighted Cost (should be ~0),0.37
Weighted Investment Profit,"1,271,126.18"
Weighted Calculation Converged,Yes
