Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),144
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,278899.86
Extraction Timestamp,20250727_183636
Monthly Income,"12,000.00"
Total Investment Amount,"318,071.53"
Total Investment Final Value,"473,795.84"
Total Investment Profit After Tax,"74,933.64"
Effective Annual Return After Tax,2.91%
Weighted Monthly Payment (30 years),"8,255.42"
Weighted Cost (should be ~0),0.35
Weighted Investment Profit,"409,928.82"
Weighted Calculation Converged,Yes
