Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),216
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,581817.39
Extraction Timestamp,20250728_102419
Monthly Income,"12,000.00"
Total Investment Amount,"746,269.97"
Total Investment Final Value,"1,415,650.34"
Total Investment Profit After Tax,"339,627.12"
Effective Annual Return After Tax,3.14%
Weighted Monthly Payment (30 years),"9,172.71"
Weighted Cost (should be ~0),-0.22
Weighted Investment Profit,"845,729.81"
Weighted Calculation Converged,Yes
