Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),276
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,825184.65
Extraction Timestamp,20250728_110937
Monthly Income,"12,000.00"
Total Investment Amount,"1,007,984.80"
Total Investment Final Value,"2,472,392.31"
Total Investment Profit After Tax,"777,992.18"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"10,112.73"
Weighted Cost (should be ~0),-0.33
Weighted Investment Profit,"1,304,014.87"
Weighted Calculation Converged,Yes
