Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),192
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,493781.24
Extraction Timestamp,20250727_183907
Monthly Income,"12,000.00"
Total Investment Amount,"707,271.70"
Total Investment Final Value,"1,187,343.06"
Total Investment Profit After Tax,"237,969.75"
Effective Annual Return After Tax,2.85%
Weighted Monthly Payment (30 years),"8,489.34"
Weighted Cost (should be ~0),-0.25
Weighted Investment Profit,"596,728.04"
Weighted Calculation Converged,Yes
