Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),180
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,529544.13
Extraction Timestamp,20250727_195726
Monthly Income,"12,000.00"
Total Investment Amount,"366,344.08"
Total Investment Final Value,"601,561.16"
Total Investment Profit After Tax,"116,048.64"
Effective Annual Return After Tax,2.90%
Weighted Monthly Payment (30 years),"9,735.60"
Weighted Cost (should be ~0),0.13
Weighted Investment Profit,"793,656.05"
Weighted Calculation Converged,Yes
