Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),240
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,555972.48
Extraction Timestamp,20250727_184538
Monthly Income,"12,000.00"
Total Investment Amount,"1,066,995.70"
Total Investment Final Value,"2,237,778.59"
Total Investment Profit After Tax,"604,929.01"
Effective Annual Return After Tax,3.28%
Weighted Monthly Payment (30 years),"8,479.99"
Weighted Cost (should be ~0),0.12
Weighted Investment Profit,"813,004.42"
Weighted Calculation Converged,Yes
