Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),312
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,358776.96
Extraction Timestamp,20250727_155212
Monthly Income,"12,000.00"
Total Investment Amount,"2,035,060.87"
Total Investment Final Value,"5,863,266.55"
Total Investment Profit After Tax,"2,083,408.35"
Effective Annual Return After Tax,3.65%
Weighted Monthly Payment (30 years),"6,366.30"
Weighted Cost (should be ~0),0.60
Weighted Investment Profit,"708,939.74"
Weighted Calculation Converged,Yes
