Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),252
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,411004.76
Extraction Timestamp,20250727_231616
Monthly Income,"12,000.00"
Total Investment Amount,"1,134,884.18"
Total Investment Final Value,"2,714,181.78"
Total Investment Profit After Tax,"829,342.92"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"8,172.63"
Weighted Cost (should be ~0),-0.99
Weighted Investment Profit,"889,114.83"
Weighted Calculation Converged,Yes
