Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),192
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,448679.29
Extraction Timestamp,20250727_195634
Monthly Income,"12,000.00"
Total Investment Amount,"477,631.99"
Total Investment Final Value,"904,562.63"
Total Investment Profit After Tax,"214,851.01"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"9,361.33"
Weighted Cost (should be ~0),0.30
Weighted Investment Profit,"826,368.31"
Weighted Calculation Converged,Yes
