Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),240
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,295671.16
Extraction Timestamp,20250727_180000
Monthly Income,"12,000.00"
Total Investment Amount,"1,476,901.57"
Total Investment Final Value,"3,144,804.59"
Total Investment Profit After Tax,"862,681.30"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"6,251.86"
Weighted Cost (should be ~0),0.19
Weighted Investment Profit,"403,098.62"
Weighted Calculation Converged,Yes
