Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),252
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,646283.11
Extraction Timestamp,20250727_200120
Monthly Income,"12,000.00"
Total Investment Amount,"1,201,677.90"
Total Investment Final Value,"2,533,513.28"
Total Investment Profit After Tax,"690,810.03"
Effective Annual Return After Tax,3.15%
Weighted Monthly Payment (30 years),"8,514.75"
Weighted Cost (should be ~0),0.49
Weighted Investment Profit,"822,322.58"
Weighted Calculation Converged,Yes
