Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),312
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,844362.55
Extraction Timestamp,20250728_094700
Monthly Income,"12,000.00"
Total Investment Amount,"1,623,714.50"
Total Investment Final Value,"4,293,443.77"
Total Investment Profit After Tax,"1,442,555.18"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"8,884.88"
Weighted Cost (should be ~0),-0.49
Weighted Investment Profit,"1,120,285.02"
Weighted Calculation Converged,Yes
