Parameter,Value
Loan Type,משתנה צמודה
Interest Rate (%),4.75
Loan Term (months),360
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,משתנה צמודה כל 5
Amortization Method,שפיצר
Total Monthly Payments,360
Total Mortgage Interest,1081949.90
Extraction Timestamp,20250729_025028
Monthly Income,"12,000.00"
Total Investment Amount,"1,828,662.11"
Total Investment Final Value,"6,962,717.51"
Total Investment Profit After Tax,"2,894,851.43"
Effective Annual Return After Tax,4.04%
Weighted Monthly Payment (30 years),"8,332.38"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"1,491,337.91"
Weighted Calculation Converged,Yes
