Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),180
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,427719.88
Extraction Timestamp,20250728_110216
Monthly Income,"12,000.00"
Total Investment Amount,"610,227.00"
Total Investment Final Value,"1,000,727.19"
Total Investment Profit After Tax,"192,361.81"
Effective Annual Return After Tax,2.90%
Weighted Monthly Payment (30 years),"8,383.54"
Weighted Cost (should be ~0),0.07
Weighted Investment Profit,"549,773.07"
Weighted Calculation Converged,Yes
