Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),132
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,219906.22
Extraction Timestamp,20250727_195241
Monthly Income,"12,000.00"
Total Investment Amount,"276,241.11"
Total Investment Final Value,"394,662.39"
Total Investment Profit After Tax,"56,432.05"
Effective Annual Return After Tax,2.84%
Weighted Monthly Payment (30 years),"7,880.36"
Weighted Cost (should be ~0),0.84
Weighted Investment Profit,"307,759.73"
Weighted Calculation Converged,Yes
