Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),312
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,362343.49
Extraction Timestamp,20250727_185806
Monthly Income,"12,000.00"
Total Investment Amount,"1,749,399.49"
Total Investment Final Value,"5,363,793.75"
Total Investment Profit After Tax,"1,976,229.81"
Effective Annual Return After Tax,3.88%
Weighted Monthly Payment (30 years),"7,242.09"
Weighted Cost (should be ~0),0.22
Weighted Investment Profit,"994,600.73"
Weighted Calculation Converged,Yes
