Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),6.0
Loan Term (months),156
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,460267.38
Extraction Timestamp,20250727_230634
Monthly Income,"12,000.00"
Total Investment Amount,"144,024.13"
Total Investment Final Value,"212,305.56"
Total Investment Profit After Tax,"33,001.42"
Effective Annual Return After Tax,2.61%
Weighted Monthly Payment (30 years),"9,973.29"
Weighted Cost (should be ~0),-0.74
Weighted Investment Profit,"727,975.13"
Weighted Calculation Converged,Yes
