Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),168
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,201773.39
Extraction Timestamp,20250727_151940
Monthly Income,"12,000.00"
Total Investment Amount,"588,766.48"
Total Investment Final Value,"1,019,444.37"
Total Investment Profit After Tax,"212,705.06"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"7,575.72"
Weighted Cost (should be ~0),-0.42
Weighted Investment Profit,"427,233.11"
Weighted Calculation Converged,Yes
