Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),168
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,430803.97
Extraction Timestamp,20250728_100834
Monthly Income,"12,000.00"
Total Investment Amount,"413,189.79"
Total Investment Final Value,"648,224.46"
Total Investment Profit After Tax,"114,730.80"
Effective Annual Return After Tax,2.82%
Weighted Monthly Payment (30 years),"8,937.61"
Weighted Cost (should be ~0),0.34
Weighted Investment Profit,"602,810.54"
Weighted Calculation Converged,Yes
