Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),228
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,462631.94
Extraction Timestamp,20250727_184142
Monthly Income,"12,000.00"
Total Investment Amount,"1,056,021.16"
Total Investment Final Value,"2,135,508.42"
Total Investment Profit After Tax,"553,408.56"
Effective Annual Return After Tax,3.28%
Weighted Monthly Payment (30 years),"7,963.12"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"679,978.74"
Weighted Calculation Converged,Yes
