Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),252
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,510703.13
Extraction Timestamp,20250727_182412
Monthly Income,"12,000.00"
Total Investment Amount,"1,297,323.03"
Total Investment Final Value,"2,845,466.41"
Total Investment Profit After Tax,"806,462.77"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"7,815.51"
Weighted Cost (should be ~0),-0.66
Weighted Investment Profit,"726,676.31"
Weighted Calculation Converged,Yes
