Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),192
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,573312.42
Extraction Timestamp,20250728_000336
Monthly Income,"12,000.00"
Total Investment Amount,"352,998.86"
Total Investment Final Value,"642,563.88"
Total Investment Profit After Tax,"145,297.37"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"10,183.86"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"951,000.98"
Weighted Calculation Converged,Yes
