Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),276
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,317906.55
Extraction Timestamp,20250727_160910
Monthly Income,"12,000.00"
Total Investment Amount,"1,641,598.32"
Total Investment Final Value,"4,168,052.50"
Total Investment Profit After Tax,"1,344,490.36"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"6,716.64"
Weighted Cost (should be ~0),0.67
Weighted Investment Profit,"670,402.35"
Weighted Calculation Converged,Yes
