Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),252
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,487948.10
Extraction Timestamp,20250727_194100
Monthly Income,"12,000.00"
Total Investment Amount,"1,292,483.80"
Total Investment Final Value,"2,865,592.35"
Total Investment Profit After Tax,"820,392.82"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"7,776.09"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"731,516.60"
Weighted Calculation Converged,Yes
