Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),312
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,439515.02
Extraction Timestamp,20250727_161236
Monthly Income,"12,000.00"
Total Investment Amount,"1,743,401.97"
Total Investment Final Value,"5,225,095.71"
Total Investment Profit After Tax,"1,900,854.65"
Effective Annual Return After Tax,3.79%
Weighted Monthly Payment (30 years),"7,447.73"
Weighted Cost (should be ~0),0.04
Weighted Investment Profit,"1,000,598.07"
Weighted Calculation Converged,Yes
