Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),312
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,571906.68
Extraction Timestamp,20250727_150935
Monthly Income,"12,000.00"
Total Investment Amount,"1,412,084.44"
Total Investment Final Value,"4,452,556.02"
Total Investment Profit After Tax,"1,666,212.87"
Effective Annual Return After Tax,3.98%
Weighted Monthly Payment (30 years),"8,747.42"
Weighted Cost (should be ~0),0.04
Weighted Investment Profit,"1,331,915.59"
Weighted Calculation Converged,Yes
