Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),312
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,821012.93
Extraction Timestamp,20250728_093306
Monthly Income,"12,000.00"
Total Investment Amount,"1,699,353.99"
Total Investment Final Value,"4,455,228.81"
Total Investment Profit After Tax,"1,487,527.69"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"8,609.71"
Weighted Cost (should be ~0),0.58
Weighted Investment Profit,"1,044,646.58"
Weighted Calculation Converged,Yes
