Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),192
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,353148.93
Extraction Timestamp,20250727_185739
Monthly Income,"12,000.00"
Total Investment Amount,"548,593.15"
Total Investment Final Value,"1,071,207.28"
Total Investment Profit After Tax,"263,610.15"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"8,854.77"
Weighted Cost (should be ~0),0.93
Weighted Investment Profit,"755,407.79"
Weighted Calculation Converged,Yes
