Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),252
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,633593.23
Extraction Timestamp,20250727_180623
Monthly Income,"12,000.00"
Total Investment Amount,"1,074,268.78"
Total Investment Final Value,"2,361,177.89"
Total Investment Profit After Tax,"670,836.99"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"8,939.01"
Weighted Cost (should be ~0),0.84
Weighted Investment Profit,"949,732.06"
Weighted Calculation Converged,Yes
