Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),228
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,617095.68
Extraction Timestamp,20250727_194002
Monthly Income,"12,000.00"
Total Investment Amount,"651,392.06"
Total Investment Final Value,"1,396,620.03"
Total Investment Profit After Tax,"384,649.39"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"9,942.93"
Weighted Cost (should be ~0),-0.58
Weighted Investment Profit,"1,084,607.37"
Weighted Calculation Converged,Yes
