Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),108
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,216081.38
Extraction Timestamp,20250727_163741
Monthly Income,"12,000.00"
Total Investment Amount,"25,630.83"
Total Investment Final Value,"28,279.18"
Total Investment Profit After Tax,"1,179.89"
Effective Annual Return After Tax,0.94%
Weighted Monthly Payment (30 years),"8,525.18"
Weighted Cost (should be ~0),-0.56
Weighted Investment Profit,"302,383.92"
Weighted Calculation Converged,Yes
