Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),276
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,450100.72
Extraction Timestamp,20250727_195843
Monthly Income,"12,000.00"
Total Investment Amount,"1,383,068.73"
Total Investment Final Value,"3,573,459.52"
Total Investment Profit After Tax,"1,167,601.36"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"7,925.25"
Weighted Cost (should be ~0),0.75
Weighted Investment Profit,"928,932.02"
Weighted Calculation Converged,Yes
