Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),264
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,837034.16
Extraction Timestamp,20250727_224154
Monthly Income,"12,000.00"
Total Investment Amount,"913,492.45"
Total Investment Final Value,"2,080,273.35"
Total Investment Profit After Tax,"613,211.76"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"10,259.52"
Weighted Cost (should be ~0),0.38
Weighted Investment Profit,"1,254,507.93"
Weighted Calculation Converged,Yes
