Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),228
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,353777.37
Extraction Timestamp,20250727_170455
Monthly Income,"12,000.00"
Total Investment Amount,"1,164,875.73"
Total Investment Final Value,"2,404,812.16"
Total Investment Profit After Tax,"636,948.20"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"7,262.17"
Weighted Cost (should be ~0),-0.88
Weighted Investment Profit,"571,123.39"
Weighted Calculation Converged,Yes
