Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),288
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,579545.57
Extraction Timestamp,20250727_223624
Monthly Income,"12,000.00"
Total Investment Amount,"1,558,287.67"
Total Investment Final Value,"3,968,735.76"
Total Investment Profit After Tax,"1,288,511.86"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"7,927.91"
Weighted Cost (should be ~0),0.15
Weighted Investment Profit,"897,712.49"
Weighted Calculation Converged,Yes
