Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),108
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,176727.94
Extraction Timestamp,20250727_193140
Monthly Income,"12,000.00"
Total Investment Amount,"67,621.37"
Total Investment Final Value,"80,159.49"
Total Investment Profit After Tax,"5,705.67"
Effective Annual Return After Tax,1.64%
Weighted Monthly Payment (30 years),"8,005.65"
Weighted Cost (should be ~0),-0.70
Weighted Investment Profit,"233,223.69"
Weighted Calculation Converged,Yes
