Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),264
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,719150.94
Extraction Timestamp,20250728_101232
Monthly Income,"12,000.00"
Total Investment Amount,"1,161,715.10"
Total Investment Final Value,"2,604,229.52"
Total Investment Profit After Tax,"756,223.94"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"9,114.66"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"1,006,284.72"
Weighted Calculation Converged,Yes
