Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),132
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,201975.50
Extraction Timestamp,20250727_183246
Monthly Income,"12,000.00"
Total Investment Amount,"196,050.52"
Total Investment Final Value,"299,269.76"
Total Investment Profit After Tax,"49,625.03"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"8,322.43"
Weighted Cost (should be ~0),0.12
Weighted Investment Profit,"387,949.60"
Weighted Calculation Converged,Yes
