Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),240
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,527018.94
Extraction Timestamp,20250727_160829
Monthly Income,"12,000.00"
Total Investment Amount,"853,893.51"
Total Investment Final Value,"1,955,583.00"
Total Investment Profit After Tax,"574,127.75"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"9,220.75"
Weighted Cost (should be ~0),0.17
Weighted Investment Profit,"1,026,106.66"
Weighted Calculation Converged,Yes
