Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),276
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,374592.77
Extraction Timestamp,20250727_162750
Monthly Income,"12,000.00"
Total Investment Amount,"1,812,646.94"
Total Investment Final Value,"4,371,691.50"
Total Investment Profit After Tax,"1,355,298.06"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"6,262.00"
Weighted Cost (should be ~0),0.86
Weighted Investment Profit,"499,353.92"
Weighted Calculation Converged,Yes
