Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),360
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,879478.47
Extraction Timestamp,20250728_100530
Monthly Income,"12,000.00"
Total Investment Amount,"2,177,007.39"
Total Investment Final Value,"6,935,274.60"
Total Investment Profit After Tax,"2,649,383.95"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"8,215.22"
Weighted Cost (should be ~0),-0.17
Weighted Investment Profit,"1,142,992.44"
Weighted Calculation Converged,Yes
