Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),144
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,229682.24
Extraction Timestamp,20250727_154509
Monthly Income,"12,000.00"
Total Investment Amount,"367,289.15"
Total Investment Final Value,"560,687.01"
Total Investment Profit After Tax,"93,361.88"
Effective Annual Return After Tax,3.10%
Weighted Monthly Payment (30 years),"7,886.37"
Weighted Cost (should be ~0),0.15
Weighted Investment Profit,"360,711.00"
Weighted Calculation Converged,Yes
