Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),300
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,614821.72
Extraction Timestamp,20250727_155320
Monthly Income,"12,000.00"
Total Investment Amount,"1,848,665.00"
Total Investment Final Value,"4,711,523.66"
Total Investment Profit After Tax,"1,535,266.25"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"7,368.89"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"751,335.89"
Weighted Calculation Converged,Yes
