Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),264
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,363508.61
Extraction Timestamp,20250727_162818
Monthly Income,"12,000.00"
Total Investment Amount,"1,297,059.35"
Total Investment Final Value,"3,269,510.32"
Total Investment Profit After Tax,"1,044,666.14"
Effective Annual Return After Tax,3.76%
Weighted Monthly Payment (30 years),"7,754.30"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"870,940.48"
Weighted Calculation Converged,Yes
